"","location","obs","ens_mean","ens_sd","yday","TD_2M_mean","ASOB_S_mean","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20"
"146","8",9.82946011481666,7.29732032790817,0.73659587901486,-0.284359187281004,279.295468227868,185.621462109256,8.98220587205816,7.66577349149273,7.48349392550506,6.59694566463005,8.25495377509258,6.28366632277858,6.5374561471242,6.92069358659881,6.26673346071843,7.02228291383088,7.57537320052266,7.3077073656163,7.99623667204318,7.83613240837419,7.84303335194095,6.43393672227601,7.41422309066576,7.68210887603102,6.34543004567535,7.49801966518858
"147","9",7.88738126961475,6.30687068503975,0.804501874289458,-0.284359187281004,278.817072809264,186.363626337641,6.90739163571789,7.08499826292856,7.28830096535621,6.93183311847322,6.8708293824006,5.7830552339332,6.03255524294681,5.71500319951054,7.46873796964142,8.01664740494388,6.35727564277961,6.16371707540674,6.48395880208564,5.31771692115731,5.87078133940545,6.00222029236215,5.72763023388379,5.23137154331528,5.00522653314426,5.87816290140241
"148","10",9.02141279748656,8.36521957981058,0.78614333328942,-0.284359187281004,277.141609961065,193.595710248671,7.75344515988334,8.37834962380603,7.84477039633221,8.857204663207,9.4372584598414,8.93801800716789,7.98569699873918,8.56207388801839,8.58274093443817,8.2127428728726,8.68366088631187,7.7223100017311,9.55337227390033,7.82886268492367,10.1606662055089,6.66539231483732,8.25462234532168,7.63644662542009,7.86179780649101,8.38495944745939
"149","1",8.40318858474635,7.3987880376569,0.655168661024612,0.124479263886789,273.422092935157,140.853126710018,7.28709533145444,7.94057632972156,7.28765837670019,8.22093713661148,8.10564175759175,7.60678072564175,7.84791731684074,8.1541074571113,7.20891599290333,8.86459512225485,6.84813164248964,6.36174768050479,7.57583039696782,6.62924982275708,7.11693241687054,6.74362603592314,6.73512019145513,6.69327255826854,7.04879490207186,7.69882955899811
"150","2",9.0863501586228,5.97458074633571,0.875017893553926,0.124479263886789,274.8946660193,139.241450107936,5.23916405019994,4.80489568599941,5.01396956577172,5.38866341831086,5.72991086008672,6.53172335886255,7.18101370718273,7.23357278999,7.18057761288692,7.44600826159461,4.97320051929065,5.50498001143109,6.48330733136413,6.18771951794844,6.89064446129324,5.51690852763709,6.06983986841077,4.7870023276686,5.38687379168996,5.9416392590947
"151","3",9.71908359574256,8.15644050201559,0.537204224525575,0.124479263886789,274.506075060327,145.123943621688,8.25543231962217,7.32448054355911,8.22630525603657,7.72880232503903,8.80830744234844,8.66645176749814,8.11017932257017,8.52767854698403,8.39164250937527,8.13102713617943,7.92159082809374,7.79467997936273,7.5834550355204,7.00549175062694,7.53657584260197,8.8584423885803,8.32460265320175,8.53518091306482,8.35612885230067,9.04235462774618
"152","4",6.94915623481279,6.96773997581867,0.99373183377333,0.124479263886789,273.388472775656,138.580139013457,8.12527734516967,6.67906135897679,7.73609875885177,7.6544793366359,7.52971601562697,6.38639400259013,7.37370773576712,7.29005013598258,6.82569761854769,7.36093705500675,4.8490014391633,5.81239854045949,5.70851493555729,5.85266137965958,5.52475094189423,7.01377655729243,7.10803362858458,8.03179199715548,8.14158848652684,8.35086224692485
"153","5",7.47650316452794,7.12053330502171,0.54864419702321,0.124479263886789,272.217776107727,145.837819810666,7.12613318460653,6.99558127047294,6.61342412181634,7.33888867997479,7.50694403033743,7.6744979059514,7.03942550337584,6.86243328845059,7.8535044401199,7.57457246264498,6.53374984335757,6.30946251008721,6.10345526211147,6.92582857595929,6.47914290618043,6.8751016757767,7.70064413580254,7.24512095464806,8.16646828053827,7.48628706822189
"154","6",8.90960374177283,4.94972392910203,0.666464269981082,0.124479263886789,271.349520841191,144.710303730604,3.967922056027,5.88391173594736,4.63210397079205,4.57539602172695,4.88321374246486,4.97560150873759,4.21024973919359,5.08798810827388,3.85868629083483,5.19966634720612,5.52285890538347,4.87924265542392,5.78240159578565,4.91779819969193,6.39393704330003,5.47935739545822,5.38622058589075,4.07824479613291,4.6686241749876,4.61105370878191
"155","7",5.96827541711353,7.64680500135555,0.528244685649573,0.124479263886789,273.717420769177,140.631964753515,7.28691337375603,7.70785536403426,7.48459709257639,7.95838145839509,7.28305162871459,7.31033829584975,7.02301020450272,7.86395949388133,8.62877505309021,7.52568754797498,7.01195302530412,8.05327916060213,7.40720524717384,7.1785949357936,7.17571337886278,8.89998722456822,7.1505759769987,7.86573718586742,8.29594744789578,7.82453693126908
"156","8",7.25531896570628,4.88988452865763,0.350875964201276,0.124479263886789,273.490672358764,142.005192619569,5.00170100306835,5.0192824716889,4.10427353482957,4.93049274455609,4.56519016515446,4.94354172206863,4.95038873773249,4.21279010593636,5.2563482533198,4.82864848491656,4.51423181651376,5.32580360781291,5.37372126405556,4.80556383003332,5.33204312066996,5.10589428890141,5.19974149006524,4.66492424909988,4.74588145299996,4.91722822972936
"157","9",5.28853447164456,4.28475051275717,0.970270328552247,0.124479263886789,272.845976410833,143.464441084921,3.25158494753717,3.52768298197214,4.1893277756699,3.37346763170793,3.56795125138518,4.01377809552271,5.18062002072526,4.34734158298915,3.51268690022991,3.97915504837506,6.21971245499567,5.83906034235863,5.78551972874428,4.5357404596551,5.91468471451635,3.71446439426808,4.1117453014363,3.86871476325301,3.50256560734721,3.25920625245428
"158","10",6.0247349119268,7.11945083219406,0.765286566345754,0.124479263886789,273.384596120126,146.061578771165,6.6296391039752,6.64353041792462,6.44446574564533,6.01300956985252,7.10960763730068,5.86578399086905,6.79660459932011,6.44045744621444,7.48760954322639,7.2285304488302,8.73936237674279,7.75043333285165,7.49120590898774,8.40573143236613,8.23623305070047,6.93728740670886,7.41601218945825,6.64071924075895,7.42818522558949,6.68460797655831
"159","1",7.12101519687623,6.51722959113213,1.64207940603293,0.175531490421428,281.013006656464,7.3702093433661,7.44756085437263,7.26442808713687,7.50484213783462,7.64733564801739,8.74288490774415,5.76451702924373,5.39100885262148,5.76155988589628,4.90631442142503,4.81925464190256,4.70842442390434,4.38137247048172,4.01052347623553,4.62892988249024,6.10743859123917,8.83180246288487,9.12229802728348,7.83478956095188,7.62657786245016,7.84272859852643
"160","2",7.39628989840533,5.53140650047262,1.54388940743117,0.175531490421428,282.37449135183,15.1271027514275,5.05636493540498,4.98787916401792,4.80665545955686,5.53390356189147,6.14092872310113,4.85420146914355,3.06562473512379,4.72787759551285,3.42539207776403,5.19107906451102,5.14534265267025,4.51103108902341,4.79913120980789,4.92475192132821,4.60804436046715,7.90041232748036,7.15638353360884,7.12964771146958,7.17047899319065,9.49299942437851
"161","3",4.87305183453487,5.54917016192305,1.32303833891419,0.175531490421428,280.426182013632,19.4323645468087,6.28850081670075,5.31427218825873,6.23160492076367,5.59723637831332,7.1534431167516,3.09892026789963,3.47272438477194,4.61163615435992,3.46061862651528,4.24787461341473,5.74824360434324,5.84491061580732,5.35202469267233,5.28135239286367,4.60394196960084,6.42089156118282,6.80798277767951,6.31904797048302,7.86139569932486,7.26678048675388
"162","4",5.17886547590176,6.40151559839323,0.926751332211306,0.175531490421428,282.281157215688,28.6570086912744,6.57304051946516,6.39754388573024,7.27447646292929,7.17053170979788,6.20019816191193,5.42747515564011,5.09107028693322,6.19101848107088,5.67041127231373,5.73482358378191,5.21416279834456,5.93997218573904,6.4769245827312,5.67496328853823,5.6564430226423,6.12450399250546,7.83776107785717,7.99382271264138,7.19266056656577,8.1885082207251
"163","5",4.91602692277718,6.36918363856787,1.81417492584362,0.175531490421428,280.127278359669,19.7113279938079,7.22704201658226,7.60207361285741,7.28129673988695,7.00555121890014,9.3133467212865,4.62607956170054,4.87887601457804,3.9998609855868,3.69917690868896,5.37304334804298,4.83252240901529,4.90143189061361,5.06650116267875,4.80683922302658,5.21709168873772,8.14318725521514,8.18237967415856,8.23309375547577,7.39443282814957,9.59984575617576
"164","6",5.6300740326552,7.12098081377041,1.09368835036568,0.175531490421428,280.262448821312,23.2515221025669,6.80670272296318,6.7744615973035,6.42285640501291,7.62555987164929,6.97401627933365,5.68220236134843,6.41498039769257,6.93819365682551,6.25511726420917,5.53965089686333,6.75030798603761,6.96004930544839,6.46980117048956,6.51329955279442,7.91875204986508,6.94564591899304,8.73494409962598,8.90880072504465,7.84492734371062,9.93934667019728
"165","7",5.83261226289924,8.96692252683023,0.834843048750832,0.175531490421428,278.627459989132,67.9185070144747,7.98221133833703,9.52436803857227,8.91587747115966,9.18824755843064,9.57385760751201,7.32811328498545,8.4953890961032,7.83691184195875,8.00186378125237,8.64028722361334,8.43436889578989,8.41335877895372,9.43388242964904,9.83531682481484,8.46487279124858,9.37094579496372,9.90481104841078,10.0746701405083,9.59616561957245,10.3229309707686
"166","8",6.06815372287059,6.91839908825567,0.904440416211212,0.175531490421428,281.539984737464,44.6524450800334,6.20424410623999,6.32641054699744,6.96025801559576,6.51167412646067,7.31530324521116,6.99425448759986,6.62762089210645,7.01903882302188,6.20217549973977,6.59152907657306,6.78536089003698,6.76033950375783,6.22399587126074,5.72446958404754,5.78908793028254,8.2217641048912,6.73890703271693,7.52947698810999,8.54313624084286,9.29893479962077
"167","9",8.47666522444285,6.08715625945459,1.36182915993741,0.175531490421428,280.755186878567,18.471140520848,6.21909960907815,6.05220253962201,6.2057892854317,6.24312371948982,6.39535947483648,4.2804645922822,4.0317563604863,3.4404191737157,3.9725219681135,4.51213167932225,6.82976396169598,7.01858616763743,7.33940851818305,5.88086510230395,6.63523907098767,6.20346527688971,8.43577049331233,7.32397923212979,7.38222184739353,7.3409571161802
"168","10",6.58236644439926,8.7362085119325,1.87050741291743,0.175531490421428,278.421721240367,25.0451630440021,9.72551327782221,9.54799633815164,9.34206187664455,8.50632281689744,8.13822186778446,8.00066624131883,8.03219975545241,7.66105170379759,6.33385325575254,9.40034100728048,5.80191713660442,6.51077047837163,7.03223846490575,6.64998652740759,7.62678784865875,11.2829041902597,10.6988773486318,10.7830724891294,11.7873079918822,11.8620796218965
"169","1",5.19394260577492,7.82129121594291,0.55288527930348,0.209314645963049,271.312349627009,134.889083036279,6.66924983286949,7.56654674687782,7.55082533825938,7.47123651445198,7.61921691649334,7.50383899816685,8.23820244507952,8.87999711756449,7.76019499890437,8.39315725231754,8.58425131234983,7.97224415204907,7.27953579737835,7.34758456971533,7.55622801060204,8.52017627512779,7.19076378726236,8.1212500637022,7.8476771577878,8.35364703189857
"170","2",6.41111151609205,5.6321881128157,0.928793193545986,0.209314645963049,273.103676132534,132.485229762426,6.28842414572422,6.21585208680807,6.01220832584787,6.24118884688864,7.47429900678275,6.19453001168745,4.83309028782422,6.75264844759669,5.53202832474104,6.61781123206522,4.26150696995605,5.38940761843478,3.52828439001304,4.66799502609714,5.17577671251449,4.96761350632146,5.17011464402233,6.07698154217625,5.90790103907614,5.33610009173618
"171","3",9.68392865274645,8.59728238446955,1.02994190019975,0.209314645963049,273.411180908676,134.884456216869,8.20136098534567,8.29902226151334,8.06841459744303,7.60375844470325,8.86995845834106,7.89606478764172,8.02276374623846,7.40226690874818,8.26897351805864,8.95861976999238,10.0631729828655,9.77658029106688,10.4375942698546,10.6022420556424,9.86605022811058,7.40465076886597,7.93712466074853,7.81367892872327,8.84993443882716,7.60341558666036
"172","4",6.07197386628991,4.1168183498796,0.476770855526578,0.209314645963049,275.147347415961,125.075067180564,3.48391649033697,3.90927326175989,4.25384498160003,4.12860980162228,4.67369023681839,3.49701666303652,4.49645294851646,4.53657286933389,3.85160286613696,4.08002787421821,4.14423671550239,3.43091620813413,3.04057135340327,4.8761234514846,4.59856534374597,4.46184111863608,4.38151391028127,4.23345580781308,3.87517819545303,4.38295689975864
"173","5",7.36049336481707,7.74446091550899,0.643215063858437,0.209314645963049,271.513268785333,136.453413713222,8.03621025996419,7.91871240260881,8.19063569479221,7.96464628844727,9.02930298051567,6.80600306785284,8.27614811469624,6.99793967163128,6.8061105824134,8.59642989510042,7.44121819689611,7.28904234610668,7.15134512508966,7.14798171183024,7.99995160026621,7.03699561750059,8.53042798854226,7.56909523914697,8.28645878652827,7.81456274025045
"174","6",7.61192823606902,6.11229007344633,0.657179069487331,0.209314645963049,273.404459043273,134.326627658951,5.52124991786964,6.10770160673223,5.61096241402124,4.3760287380603,5.73468668730924,5.17091124990129,6.48850017895336,6.56584391953234,6.37947652604868,5.68694053298402,6.52932972572403,6.22942391773695,6.14871456682855,6.5601194485583,5.66741498345111,6.47908404970879,6.4237659143633,7.41586942312551,6.48577653801857,6.66400112999913
"175","7",6.38714579060696,3.9287728311696,0.615500083375316,0.209314645963049,275.064363967997,130.312736835051,4.54219931844433,3.08054953871721,3.51236839773661,3.59157038179617,5.16291815241343,3.82206232115506,4.2830806623843,3.74742915570954,3.17517010284285,3.85106824306998,3.80747372529189,2.6493878823564,3.99385606185796,4.2717128285661,3.30431484987272,4.65175693157143,4.6063653045258,3.79538020443934,4.30232136686672,4.42447119377407
"176","8",6.6307818015827,3.78000489516037,0.639110363276896,0.209314645963049,274.904038860289,131.133246603341,3.5659222806662,3.57502916521776,3.51154071373129,3.77228890666055,2.77469471950598,4.40808241981945,3.45068915739492,3.98817761276188,2.75249622611195,3.97457438801044,4.42539903706901,5.10082729955541,4.45085765516873,3.76834930585229,3.99824321426869,3.55172485006224,4.5681019245696,2.994790857325,4.127005633946,2.84130253551011
"177","9",7.67703355093407,6.72900708418015,0.391828457810264,0.209314645963049,272.905442089469,121.190033175347,6.65642977461246,6.3665607182627,6.52322345949142,6.82624265016531,7.27015203550201,6.85410415310844,5.81287324932471,6.40704878575303,6.95288942501258,7.34088455531287,6.42718942050704,6.77864811486203,6.71646161383239,6.50443552485112,6.5407846618344,7.33839393714178,6.52488762360341,7.16897549182286,7.14569387345839,6.42426261514398
"178","10",6.18512940432169,6.65292086064705,0.724480125135655,0.209314645963049,271.367407222567,140.282209707678,7.00701399927474,6.77319733854381,5.93512563024547,6.04930856966002,6.5561754021405,6.97226130270398,6.91423122472645,7.33254473072014,5.66938188803951,7.4649176682433,5.60317172428988,6.091226321014,5.8949469520916,5.51090654571666,6.44690365313322,7.09339714912565,7.29079592342029,8.14336263114495,7.05412290294207,7.25542565576474
"179","1",9.10430196401952,9.20324830054387,0.99221110584093,0.309016994374947,274.083585339914,67.0579967759468,7.72405891824985,8.18414717070038,9.457881705329,7.59985807610375,9.07770997828691,10.0219636627851,8.99842201985421,9.4678214247297,7.43750360423881,10.251895455474,7.84783647619788,9.61869713064698,9.65780600799394,9.69596636346106,8.76560342894098,10.4270848713891,10.4413352605896,10.3486154568902,8.9577633091421,10.0829956898739
"180","2",7.54642678842603,7.34022027668758,0.66588433760197,0.309016994374947,274.424396185316,67.8397629116777,7.2207786682186,7.03042985724233,6.68783546271464,6.38158044954544,7.06785327729221,7.62603571992108,6.10703172702619,7.97352425863682,6.60071996132028,7.63999321336383,7.94142237039547,7.38718220841792,8.31081095124706,6.33795310379306,8.15700460604153,7.87686947151238,7.56801491007286,8.17535692060524,7.01051714198075,7.70349125440396
"181","3",8.39873231804875,8.32765060919198,0.875751158794473,0.309016994374947,273.474564431356,56.6066432612244,8.15886104013788,8.2610021092204,7.6855081585181,9.27714793352552,8.9258780434841,6.5678080626735,7.51975364134227,7.42843146992625,7.88568800176321,8.27234453224776,6.891185683634,9.33146504885979,7.95813571213508,8.1525990204068,8.42141373454818,8.7997408960293,9.91303746366201,9.45265283897258,8.39718272201407,9.25317607073871
"182","4",9.16664448625623,9.76098116532031,0.839045933159964,0.309016994374947,272.969732545783,81.9055656982804,10.0333575494239,8.23792058102741,10.2707213707351,9.48196394704167,9.87257196875158,9.8356453886393,8.22402525422441,8.9356021617652,8.91605875738073,9.70745988257172,9.35982893515487,9.27742035568622,9.42866052775439,10.2239297529749,9.92463358155237,10.5467798658175,9.77771872412846,11.6194257217256,10.7668113686153,10.7790876114356
"183","5",8.24445675098528,8.30070913730854,0.742685677901463,0.309016994374947,272.772491457909,58.4533925506833,8.66812851511444,8.10676110128357,9.10326400855472,7.80512897034058,9.59096565558208,8.40708627323548,9.30341176519734,7.70907872970659,7.03172722164514,8.18569241672204,8.18348045351884,8.9011523022869,8.23526897114707,7.12611077251335,9.24378903775081,7.65206964235206,7.65230706771302,8.43952817630662,7.54331186590772,9.1259197992924
"184","6",6.87640692185931,7.567528124205,1.23468652484823,0.309016994374947,273.506864271294,67.2067004029662,5.89429680019023,5.55058663650245,6.95008855382514,6.6488273749754,6.3942619159202,8.46139632504883,7.99646990211729,7.00658499708438,6.79608579619326,8.30227438157567,10.9081592910433,6.65498602424894,7.57306867003051,8.71254248376334,8.10400761350851,8.96395489988372,6.80803068083775,7.2202890450422,8.10855423874674,8.29609685356208
"185","7",10.5433249134797,10.8219189176912,0.644426602606511,0.309016994374947,273.902789154762,74.8000301127058,9.7981777979279,11.0906204484554,9.32976599838414,11.2523310966965,12.0389265227908,10.5903367274393,11.5901559373712,10.3389676577648,10.8642533849069,11.0298860621396,11.3262266214148,10.7387304848092,10.5314219559916,10.8250847309026,10.5842394664483,10.2881380309563,11.2486793506417,11.2550024099412,10.1894848437393,11.5279488251021
"186","8",9.52211529832775,8.68887116605194,0.750840843908505,0.309016994374947,273.294796467893,78.6797836193019,8.85644303872807,7.45942635637899,9.22778949685594,8.53287319622889,8.98121952242932,9.06794772375611,8.71090297772769,8.55462381754598,7.07021887252457,8.32118334397723,8.38227350651081,9.76074552813742,8.38506577297115,8.49380896221476,9.70645345346169,8.30745972099108,8.89559412673962,9.72166393041274,7.62445816567087,9.71727180777595
"187","9",6.71796766456546,9.20067683503156,1.31314964738979,0.309016994374947,274.12521273386,67.8566254719667,9.60665763611119,9.76439332701504,10.3429301586443,8.32401171828781,9.82301134135921,7.75687921654765,8.93042445675116,8.79269332236876,7.05611650432937,7.86245819914514,13.0202558933957,8.02182844587666,9.10415201871492,8.61913110863809,9.569438260271,11.2775795114523,8.87820210869515,9.42609414178948,9.00782288721645,8.82945644402181
"188","10",8.68707809651272,8.47077634700407,0.693281392504981,0.309016994374947,273.805806340003,62.1623857194943,7.43891598692873,8.59588586037795,8.15007565497447,8.21679453515288,8.40048139005376,8.21131390412437,8.80902686523154,9.08067810353766,8.77567102230729,9.84278556429278,8.49204966863502,9.48949489809154,9.19251271541088,8.42959840167691,9.04812512483181,8.06865394440436,8.43274020225887,8.34535662576482,7.33145723443367,7.06390923759215
"189","1",7.24863864588965,4.35395266286521,0.695056758491917,0.793571608952147,277.11372495162,47.7608652556205,4.99165373676819,3.79992267563886,4.25699295973815,5.14712133400888,4.61038675990389,3.64737255610533,4.36161032743919,3.89654827340483,3.70446127252785,3.18389298994179,3.92945754691839,3.06724427546313,4.10201511142094,4.93097185594221,4.17267585872047,5.48678200144014,5.01867677217338,4.49277018948909,5.23611273782327,5.04238402243629
"190","2",4.87797901685863,5.41724670145625,0.505598228532991,0.793571608952147,273.552655382361,20.258336655178,5.58854000700951,5.28886643752975,4.95013261511271,4.64659056557996,6.08402493043549,5.70432182328009,4.93015631150263,5.83018109306622,4.41681869441519,5.55114089636393,6.00614589889401,5.25959641599074,6.37276543371852,4.62855428452781,5.43004140769191,5.59660684015469,5.34554682415888,5.7119955293521,5.49071810173672,5.51218991860421
"191","3",8.42654747107643,3.99774604985094,0.479053700856826,0.793571608952147,274.510383691931,25.9783064832248,3.83024074144334,4.09311600377942,3.98533411803447,4.30014077142205,3.84533845905641,3.73251000476768,3.62364279559579,3.73106734145433,3.47741575463648,3.55213603433508,4.59224652085278,3.50353928676396,5.36353767522771,4.294407648646,3.44522131320637,4.15647207046095,4.73394906927967,3.86158010885733,3.95092342018305,3.882101859016
"192","4",5.8861604228527,5.77780660183291,1.15917386384099,0.793571608952147,277.612150001972,46.50662743084,7.21216473777342,5.86448344646247,5.93754056609241,5.80672984319943,6.80259154057919,3.8965204701025,4.01837972913684,4.66664031690572,4.84667066912508,6.49246166007083,4.54019006132997,4.65074517345949,5.32937753237713,4.48748565968463,5.83035469192708,6.45197865430566,7.37750433015018,7.06351883896927,6.92748193490781,7.35331218009903
"193","5",6.54583973209205,3.96941511011484,0.816622582078444,0.793571608952147,276.478028359527,44.98895152228,4.69151322610958,4.43132062584296,4.69686459075359,4.93724112983931,5.34887618547427,3.07377450397846,3.19361200731728,3.9941236512214,2.98208326845643,3.40193878438765,2.49254475012115,3.55483562202833,3.4216053035839,3.00906230839981,3.74018807495661,4.55474069650135,4.85896640316501,3.65071782759238,4.68981463933024,4.66447860323699
"194","6",6.53612798214467,5.59129774509762,0.667527275496626,0.793571608952147,275.03172870283,45.3939267913293,5.78412377441221,5.78292688110957,5.73165181432148,5.91872789216731,6.62213596873768,5.00657070591168,4.29535204942953,5.40797070009407,4.75381167699923,5.69535657507816,5.26450804368328,5.52158737728342,4.45300108675128,5.20839127625255,5.17902806497552,5.72821615949026,6.68276201732336,6.05164222155439,6.56880616593723,6.16938445044019
"195","7",4.7512939497832,5.93995863799458,0.516956689096562,0.793571608952147,277.135408566991,43.3912446929529,4.99367211254904,5.3089225117637,5.69687013463601,5.19270605678117,5.29443075790143,6.14390203070914,5.30818099317802,6.15744133316663,6.02691598385751,6.08441848938827,6.64483798048963,5.67004272820636,6.17516149486869,5.95394088423927,6.7140383786706,5.98928546249336,6.66113284771223,6.41971473178942,5.91790809553235,6.44564975195883
"196","8",5.40688721968639,5.00797192572718,0.68585306906321,0.793571608952147,276.398969481696,35.7185245987592,6.0638981696882,5.15115996392366,4.50054289540331,5.20805525014947,6.14976518562451,4.08204137679233,4.76425162409908,4.04770962244426,4.67027640894145,4.98840009345271,3.84307748966666,4.59950360650302,5.11413221849278,4.74568967316374,5.52781409909401,4.956692983979,4.71990069861226,5.52361096450997,5.07456632034734,6.42834986965585
"197","9",6.56278973101699,6.13144802829253,0.482239309274919,0.793571608952147,276.511531547997,36.0628601820446,5.84486071436103,6.97354434534791,6.77701874209568,6.48202276523465,6.00383455490082,5.48004409651868,6.54548938069856,6.03262332569881,6.23252160885872,6.22826593808413,5.76646471399428,6.16661225860415,5.4776933478573,6.34279569228138,5.90023001779408,5.71281361706027,5.2638349694613,5.9252456321711,6.53220847748262,6.94083636734506
"198","10",4.73834158798019,4.2428363107582,0.888937107124312,0.793571608952147,277.239981926399,47.7838524258457,3.6849472723058,3.15805170396018,3.77569268994204,3.18845516385365,3.71505787930139,3.72104549297965,4.66749907683323,3.30280565366661,5.37911138439748,3.77427734994204,5.76593715290779,5.46185716958707,5.11795331069855,5.37543171965777,5.33869828576376,3.44096314729011,4.52698119484033,4.5274605616077,3.40653858446131,3.52796142116752
"199","1",0.590266836828901,10.6247183408232,0.455171849064187,0.999851839209116,271.991937249588,6.93567278828167,10.473695352508,9.87618577831683,11.0472145324942,11.0524341956885,10.8393495085159,10.0859079024452,11.1935693017109,10.273525032515,11.2711843276614,9.86654671838676,11.1858418562859,11.3704604084604,10.4680220322275,10.613807037193,10.4394789315474,10.7017405893172,10.302808951814,10.3140239912131,10.7479791527292,10.3705912154335
"200","2",8.19207599079898,7.22635019830189,0.576299884863522,0.999851839209116,272.098396862241,11.3630828243842,7.45292147016707,5.74974283404085,7.2860897113237,7.00402886041111,6.57694869635155,7.75220018597306,7.33144042235668,7.72134607353012,8.24761308727955,7.83045275293105,7.48877595942156,7.13195369821743,7.0814349252385,6.68701710407421,6.6608223969733,7.69643438102565,6.56486257252689,7.36909635091827,7.74498073825793,7.14884174501929
"201","3",13.4644365569054,10.8857468927267,0.797665525891757,0.999851839209116,270.598833093791,9.58280381531276,9.92625030382514,9.67480456113186,9.51388346000232,9.39435647759803,10.9950954251053,10.1970441956808,11.6647600310929,11.1649975091687,11.8687639834665,11.2811753742483,10.9094799668642,11.1471883348453,10.3969079062995,10.9363970560996,10.7401137541903,12.0520166218418,11.067830490989,11.8047621135275,11.5302889616398,11.4488213269179
"202","4",6.16588161942125,6.58845331731817,0.732958493005991,0.999851839209116,273.375993114343,19.0201278058549,6.17497931110242,6.69518003733776,6.23174220590376,6.40049565659701,5.94828734836397,8.17263467087009,7.13619283489239,7.53950159405871,7.59802011101545,7.51175576536396,5.65628607777194,6.67629760593419,6.632408108222,7.02537818880929,6.54972030572214,6.52552409910444,6.40398867072687,5.6506474551389,5.65563518241362,5.58439111701444
"203","5",8.77228730327443,10.0470226026697,0.554882523850004,0.999851839209116,271.063688194587,10.367517079552,10.6902897727087,8.99998461481945,10.2511702405826,9.89949216437027,9.89572908490163,10.1016668977452,10.2963594692493,10.7219773084093,10.2509692929197,11.1002837058206,10.5640591067773,9.67139882623722,10.3057976179695,10.3688017888773,10.0943387133586,9.55157047338363,8.88643842622182,9.56987666957742,9.62476325675338,10.0954846227112
"204","6",7.44538089308497,6.96771424025358,0.53795839379321,0.999851839209116,272.451687738013,19.7943548263183,6.56749809481326,6.91502631645958,6.14377632938149,5.99995592649275,7.34224293433934,6.89726668859893,7.08748387070783,6.92991312973103,5.94012945668646,7.43877092076011,7.81222440863838,7.44980699452303,7.36777393976561,6.86853678950388,7.78738520192734,6.86723705105857,6.88706810693714,6.6382144740834,6.85037410495046,7.56360006571291
"205","7",8.42017605951598,7.22726033534585,0.679765205938911,0.999851839209116,272.603825582886,27.4996011879903,5.76850258834529,7.19440774742891,7.22996343240892,7.6614696959665,6.30031477647467,8.06685152845331,6.8535968056787,6.82706847708468,7.01173955849217,7.81147016241381,8.24877818052769,6.30524346104482,7.28914688037163,6.23224683312877,7.71209212884927,7.49913068756705,7.33692371408011,7.33632512779091,7.89621154396615,7.96372337684358
"206","8",9.187896289117,5.74918720764136,0.611569734654987,0.999851839209116,272.409918753456,29.5492891952018,4.07159997692158,5.09457428596305,5.34310892242828,5.63307261807173,5.89381030063962,6.01861330226142,5.36841220308756,5.87246147040415,6.07418285550586,6.79212706866417,5.51069794991766,5.69080858910096,6.30750089354717,5.40896773387334,6.16268483494143,5.36214545307437,5.59247498346517,6.04866910854247,5.84585245882214,6.89197914359504
"207","9",7.84228044068746,6.01811959219948,0.851196743239413,0.999851839209116,272.071815557062,25.1049022311809,4.24951032590543,4.75412124929116,5.44745068187129,6.30576104717863,6.17766568047266,6.25639808399634,6.2319273279571,5.93916131424971,6.07751972728037,6.23378831012692,7.30764444825818,6.59945630657219,6.05214988677421,7.05842880163371,8.01526362189611,5.42204193938392,5.70244717943155,5.80493841433297,5.45622973077537,5.27048776660174
"208","10",9.54169808265988,9.27126160230202,0.599307139091913,0.999851839209116,270.132358488362,28.7064121650169,8.64633047891993,9.67939528727805,8.21712314507908,9.50331023453237,9.61810194296745,9.74416009219847,8.81411638678381,10.47634159555,9.14064542306198,9.64418414854647,8.74423437603532,9.27074932039367,8.76277988219037,9.32240196889874,9.70238684675557,9.53626984476529,9.68274753703615,8.23030736100181,10.0089121540071,8.68073402003881
"209","1",19.4142476867297,17.0551893429397,0.812245169776032,0.982222856682841,274.877670371248,2.99664085937316,17.1057893878919,18.3459612297062,18.6323665490012,18.4907577717275,17.0060842793375,16.2010258295731,16.3810138062221,17.3163807254112,16.353346768499,16.4620412299073,15.4248300567811,16.8292415136059,16.7232513732058,16.6527364459406,16.8408286521074,17.5097089788613,16.7088964573859,16.7611707698634,17.6844398134742,17.6739152202911
"210","2",8.77551810600979,12.0213754588534,0.828984486975666,0.982222856682841,276.551237661003,17.549200517966,12.9993591638717,12.3444968349523,12.7369153485904,12.5346720107704,13.5972447539939,12.2275200351909,11.9076617351546,12.6623120415144,12.0673454773698,12.6371961541858,12.256431841347,11.3858920733352,11.7328112617036,12.0811832837764,11.8255985373024,9.72202768270221,10.7830671348611,11.5042269188505,11.5995113134762,11.8220355741187
